title,authors,publishedDate,categories,description,averageRating,textSnippet,language
Midnight Winters,['Dani Hart'],2018-09-13,['Paranormal'],"Abigail had three goals when she turned herself over to The Order of the Crest: 1.Find her brother.2.Stay alive.3.Escape.Two out of three wasn't bad.What she didn't account for was making friends, leading a rebellion, and falling in love, twice. While the combat training was intense and almost unbearable at times, coming face-to-face with her destiny would test her faith in herself and what she had to do to save the people she cared for, even if it meant the ultimate sacrifice",N/A,N/A,en
The Readings of the Paul Solomon Source,['Mary Siobhan McGibbon'],2010,['Paranormal'],N/A,N/A,N/A,en
Rise of the Olympians 6,['Belle Ward'],2016-10-24,[],"There are no minor gods.Lilah Jones is officially thirteen. Unfortunately, the day comes with a few twists she didn't expect. For example, her hair turned into a living rainbow and she was gifted with a golden necklace that randomly goes from being room temperature to as hot a supernova. On top of that, she has a dream that she remembers line by the line when she wakes up.Seeking answers, Lilah meets two boys, named Cole and Adrian, who gladly clear things up. Remember the Greek myths you assumed were fiction? The old gods that you assumed were just someone's imagination? You were wrong. They've been with us the whole time, fighting battles we didn't even know existed, and they've returned. The Olympians are reuniting, preparing to fight the most dangerous battle they've ever faced.The Father of Monsters is rising.",N/A,N/A,en
The Big Reap,['Chris F. Holm'],2013,['Collectors and collecting'],"The Collector Book Three Sam Thornton has had many run-ins with his celestial masters, but when he's tasked with dispatching the mythical Brethren - a group of former Collectors who have cast off their ties to Hell - is he still working on the side of right? File Under: Urban Fantasy [ Soul Solution Secret Origins Flaming Torches Double Dealing ]",N/A,N/A,en
House of Whispers,['J. L. Bryan'],2015-08-31,[],"The luxurious Lathrop Grand Hotel is a Savannah institution that has entertained guests for more than a century and a half, offering some of the finest accommodations in the city. Famously haunted, the hotel draws tourists from around the world eager to encounter its numerous ghosts. The hotel is also known for being honeycombed with hidden doors and secret passages, enabling staff to appear and disappear quickly as they attend to the hotel's guests. Now some of the spirits in the Lathrop Grand have turned violent, even murderous. Ellie and Stacey must determine which ghost has become dangerous and remove it from the hotel before it can claim any more lives. They soon learn the hotel has secrets even darker than the notorious string of nineteenth-century murders that made it famous, and the powerful entities inhabiting it don't intend to leave without a fight.",N/A,N/A,en
Gustav Gloom and The Nightmare Vault,['Adam-Troy Castro'],2013,['Juvenile Fiction'],"As Fernie and Gustav battle the Shadow Eater, who seeks The Nightmare Vault for his master, the evil Lord Obsidian, Fernie learns about Gustav's mysterious past and just what happened to his missing parents.",N/A,N/A,en
Alpha Dragon's Baby Ducklings,[],N/A,['Fantasy'],"Eric I was a poor, destitute, helpless omega living with my omega father and brothers. We had no money, no home and life on the streets was tough. Real tough. But we survived. We survived because we had each other. With the economy in tatters, we had to take what was not ours to survive, never eating more than we needed to get by. I volunteered so as to keep my brothers from knowing this life. Each night was a different house. A loaf of bread here, some crackers there. Just bare subsistence. I wanted babies of my own, but I couldn't in good faith bring them into a world where I could barely feed myself. Wandering further than I should have, I found myself looking into the fridge of an alpha with a veritable cornucopia of food. There was more food in here than I'd seen in my entire life. There was only one problem. He caught me. Drake I was a rich dragon. The alpha son of The King of Dragons. And I was mad. My alpha father had arranged a marriage for me to a shifty were-fox and I wanted nothing to do with him. But my father was nothing if not persistent. I couldn't sleep on an empty stomach. But what was that sound I heard? In the kitchen just there? As stealthily as any cat, I investigated. No one should've been able to get past my defenses. No one. But someone had. Aha! I caught the intruder red-handed, rummaging through my...fridge? Not my treasure room? What kind of thief steals bread? Apparently, the kind of thief who steals my heart. This 15k word story contains an HEA, Mpreg, and babies at the end. Cute babies. Insufferable little tykes that get into all sorts of trouble.",N/A,N/A,en
Tomorrowland,['Joseph Bates'],2013,['Paranormal'],"The debut collection of strange, darkly humorous stories from author Joseph Bates.",N/A,N/A,en
The Tower,['J. L. Bryan'],2017-10-06,[],"Ellie's new case takes her far out of town, to an historic but crumbling nineteenth-century skyscraper in downtown Atlanta. The reclusive, once-prominent family living at the top of the tower are experiencing paranormal disturbances that grow more threatening by the day.Ellie and Stacey must unravel the hidden history of the tower and the ancestors of the family who occupy it-a history full of crime, corruption, wealth, and power. With floor after floor of dark, haunted spaces, the labyrinthine antique tower presents one of the greatest ghost-trapping challenges that Ellie has ever faced.",N/A,N/A,en
Stolen Night,['Rebecca Maizel'],2012,['Paranormal'],"An ancient parchment lies in a darkened, sacred place. Its location unknown, its maker anonymous. It is legend. On it is described a ritual, its words inscribed in blood. This ritual requires the deepest love and ultimate sacrifice - death. It will transform a vampire into a human again. My love, Rhode, had performed this ritual for me, and died. I performed it only two days ago. And I survived.",N/A,N/A,en
