title,authors,publishedDate,categories,description,averageRating,textSnippet,language
Killing Kryptonite,['John Bevere'],2017-10-17,['Religion'],"You Can Destroy What Steals Your Strength Just like Superman, who can leap over any hurdle and defeat every foe, followers of Christ have the supernatural ability to conquer the challenges we face. But the problem for both Superman and us is there's a kryptonite that steals our strength. Of course, both Superman and kryptonite are fictional. But spiritual kryptonite is not. This book offers answers to why so many of us are unable to experience the divine strength that was evident among first-century Christians. In Killing Kryptonite, John Bevere reveals what this kryptonite is, why it's compromising our communities, and how to break free from its bondage. Not for the faint of heart, Killing Kryptonite is anything but a spiritual sugar high. This is serious truth for any Christ-follower who longs to embrace the challenging but rewarding path of transformation. Includes discussion questions for group study",5,N/A,en
As We Grieve,['Jan Groft'],2011,['Religion'],"Having encountered unexpected moments of grace in her own grief journeys, writer Jan Groft set out to find others who have felt lifted, even momentarily, out of their sorrows.",N/A,N/A,en
Missional Motherhood,['Gloria Furman'],2016,['Family & Relationships'],"Furman gives moms a fresh, biblical perspective on their calling to raise and nurture children, helping them live out God's story of redemption as they offer the message of the gospel to those around them.",N/A,N/A,en
The Passing of the Third Floor Back,['Jerome Klapka Jerome'],1910,['Language Arts'],"Maxine Elliott's Theatre. Forbes Robertston and his company in ""The Passing of the Third Floor Back,"" by Jerome K. Jerome, from St. James' and Terry's Theatres, London, over 300 performances. Managers: Mr. Shad Frost and Mr. Percy Burton, stage manager Mr. Fred W. Permain.",N/A,N/A,en
Paradise Now,['William Middleton'],2023-02-28,[],"A fun and lively account of fashion icon Karl Lagerfeld, written by fashion journalist and author William Middleton, who knew the designer in Paris. In February 2019, the fashion world lost one of its most enduring cultural icons, Karl Lagerfeld, the creative director for the storied House of Chanel for thirty-five years. Larger than life, Lagerfeld was legendary not only for reinventing the Chanel but also for his idiosyncratic personal style, including his signature uniform of dark sunglasses and powdered white ponytail. And then there was his utter devotion to his cat, Chouette. Journalist and author William Middleton spent years working in Paris for Women's Wear Daily, W, and Harper's Bazaar. During his time there, he interviewed and socialized with Lagerfeld, coming to to see a side the elusive designer kept private from the world. In this deliciously entertaining book, Middleton takes us inside the most exclusive rooms in the fashion industry, behind the catwalk, and into a world of brilliantly talented artists, stylish socialites, and famous stars--some of the most elusive and unforgettable figures of fashion's inner circle for the past four decades.",N/A,N/A,en
The Point of It All,['Charles Krauthammer'],2018-12-04,['History'],"""Created and compiled by Charles Krauthammer before his death, this collection spans the personal, political and philosophical--including never-before-published speeches and a major new essay about the effect of today's populist movements on the future of global democracy.""--Provided by publisher",N/A,N/A,en
The Orchid and the Dandelion,['W. Thomas Boyce'],2019,['FAMILY & RELATIONSHIPS'],"A developmental pediatrician reveals how genetic make-up and environment shape behavior and explains how to understand troubled children for their unique sensibilities, their considerable challenges, and their remarkable gifts.",N/A,N/A,en
Building Squishy Circuits,"['AnnMarie P. Thomas', 'Kristin Fontichiaro', 'Sage Thomas']",2017-08,['Juvenile Nonfiction'],"""Create your own electrical circuits using soft, squishy dough""--Amazon.com.",N/A,N/A,en
The Stash Plan,"['Laura Prepon', 'Elizabeth Troy']",2016-03,['Health & Fitness'],"""Cook ahead, mix and match, nourish body and soul""--Cover.",N/A,N/A,en
Parkland,['Dave Cullen'],2020-02-11,['Education'],"A NEW YORK TIMES BESTSELLER On the first anniversary of the events at Parkland, the acclaimed, New York Times bestselling author of Columbine offers an intimate, deeply moving account of the extraordinary teenage survivors who became activists and pushed back against the NRA and feckless Congressional leaders--inspiring millions of Americans to join their grassroots #neveragain movement. Nineteen years ago, Dave Cullen was among the first to arrive at Columbine High, even before most of the SWAT teams went in. While writing his acclaimed account of the tragedy, he suffered two bouts of secondary PTSD. He covered all the later tragedies from a distance, working with a cadre of experts cultivated from academia and the FBI, but swore he would never return to the scene of a ghastly crime. But in March 2018, Cullen went to Marjory Stoneman Douglas High School because something radically different was happening. In nearly twenty years witnessing the mass shootings epidemic escalate, he was stunned and awed by the courage, anger, and conviction of the high school's students. Refusing to allow adults and the media to shape their story, these remarkable adolescents took control, using their grief as a catalyst for change, transforming tragedy into a movement of astonishing hope that has galvanized a nation. Cullen unfolds the story of Parkland through the voices of key participants whose diverse personalities and outlooks comprise every facet of the movement. Instead of taking us into the minds of the killer, he takes us into the hearts of the Douglas students as they cope with the common concerns of high school students everywhere--awaiting college acceptance letters, studying for mid-term exams, competing against their athletic rivals, putting together the yearbook, staging the musical Spring Awakening, enjoying prom and graduation--while moving forward from a horrific event that has altered them forever. Deeply researched and beautifully told, Parkland is an in-depth examination of this pivotal moment in American culture--and an up-close portrait that reveals what these extraordinary young people are like as kids. As it celebrates the passion of these astonishing students who are making history, this spellbinding book is an inspiring call to action for lasting change.",N/A,N/A,en
Mastering the Market Cycle,['Howard Marks'],2018,['Business & Economics'],"One of the most successful Wall Street investors of all time provides practical insight and keen analysis on how to track, and react to, the ups and downs of the stock market. Marks reveals the hidden logic in carefully pinpointing market trends so that every investor can profit.",N/A,N/A,en
Unstoppable Me!,"['Wayne W. Dyer', 'Kristina Tracy']",2006,['Juvenile Nonfiction'],"Presents ten lessons for children that foster confidence and self-esteem, with advice on overcoming worry, dealing with change, making choices, keeping healthy, and being creative.",N/A,N/A,en
Atlas of Solar Eclipses,"['Michael Zeiler', 'Michael E. Bakich']",2020-02-29,[],"The Atlas of Solar Eclipses - 2020 to 2045 is an adventure guide for eclipse chasers traveling the world in search of nature's most stupendous sight, a total eclipse of the Sun. The atlas covers every type of solar eclipse around the world - total, annular, and partial - with overview, regional, and detail maps. Emphasis is given to total solar eclipses in heavily populated areas, such as the 2024 April 8 eclipse across North America, the 2027 August 2 eclipse over Europe, Africa, and the Middle East, and the 2045 August 12 eclipse crossing North and South America. The maps are designed to give the reader important information for choosing optimal locations for viewing total and annular solar eclipses, along with explanations of the types of solar eclipses and the phenomena an eclipse viewer will see. Accompanying text gives details of circumstances such as the time of day, sky altitude of eclipse, special situations, viewing advice, and points of interest along the path of each eclipse. The atlas is richly illustrated and developed in an easy-to-understand style and includes summary world maps of every solar eclipse from 1901 to 2100.",N/A,N/A,en
Loonshots,['Safi Bahcall'],2019-03-19,[],N/A,N/A,N/A,en
Human Errors,['Nathan H. Lents'],2019-05-07,['Science'],"An illuminating, entertaining tour of the physical imperfections--from faulty knees to junk DNA--that make us human",N/A,N/A,en
"Improve Your Conversations: Think on Your Feet, Witty Banter, and Always Know What to Say with Improv Comedy Techniques (2nd Edition)",['Patrick King'],2021-01-04,[],"No more blanking or awkward silences. No more running out of things to say and struggling to keep others engaged. (1) Conversation isn't scripted, (2) it's 100% unpredictable, and (3) it can be terrifying at times. How do you prepare for such a thing? By learning how to apply improv comedy techniques to roll with any punch and improve your conversations and social interactions. Become quicker and more clever in daily conversation. Improv(e) Your Conversations teaches the ingenious rules of improv comedy that allow performers to turn boring prompts into memorable interactions worthy of standing ovations. This means there are real frameworks and templates to escape interview mode small talk - and start connecting and building rapport from the moment you say ""Hello."" This book goes through over 15 of the most helpful and insightful improv comedy techniques with countless real-life examples to make you a great talker. Learn the conversational secrets of the world's best comedians. Patrick King is an internationally bestselling author and social skills coach. His writing draws of a variety of sources, from scientific research, academic experience, coaching, and real life experience. Over 15 actionable tips that are actually practical and relateable. *The three easy ways to always know what to say, even when your mind goes blank.*What Sherlock Holmes has to do with great rapport.*How to read people better and what to look for.*The one goal you must always keep in mind (that you probably don't even know). Adapt, witty comeback, reply, and charm in record time. *What causes awkward silences and how to prevent them.*How your conversation should resemble a movie.*How to ""flip the switch"" to be more entertaining. Conversation skills are the gatekeeper to the rest of your life. Improving your conversations gives you the ability to turn a random encounter into a flowing conversation, into a lasting friendship. Fewer acquaintances and more friends, less small talk and more true substance.*Better networking, better career placement, better job interviews.*New friendships, improved relationships, and being more attractive to the opposite sex.*Instant likability and great first impressions.",N/A,N/A,en
Gandhi,['Ramachandra Guha'],2018,['BIOGRAPHY & AUTOBIOGRAPHY'],"Second and concluding volume of Guha's biography of Gandhi, started in 2014 with Gandhi before India.",N/A,N/A,en
Face Value,['Autumn Whitefield-Madrano'],2016,['Health & Fitness'],"""Whitefield-Madrano ... examines the relationship between appearance and science, social media, sex, friendship, language, and advertising to show how beauty actually affects us day to day. Through ... research and interviews with dozens of women across all walks of life, she reveals surprising findings, like that wearing makeup can actually relax you, that you can convince people you're better looking just by tweaking your personality, and the ways beauty can be a powerful tool of connection among women""--Amazon.com.",N/A,N/A,en
Birds,['Pamela Jain Dell'],2017-01-01,['Juvenile Nonfiction'],"Take to the skies with songbirds and raptors, and waddle with some flightless birds, too! Organized by animal-science reference topics such as anatomy, migration, and life cycle, Birds introduces young readers and browsers to these feathered animals through full-color photos and concise, factual text.",N/A,N/A,en
Between Them,['Richard Ford'],2017,['BIOGRAPHY & AUTOBIOGRAPHY'],"A stirring narrative of memory and parental love, Richard Ford tells of his mother, Edna, a feisty Catholic girl with a difficult past, and his father, Parker, a sweet-natured soft-spoken traveling salesman, both born at the turn of the twentieth century in rural Arkansas. For Ford, the questions of what his parents dreamed of and how they loved each other and him became a striking portrait of American life in the mid-century. With his celebrated candor, wit, and intelligence, the award-winning storyteller and creator of the iconic Frank Bascombe delivers an unforgettable exploration of memory, intimacy, and love.--",N/A,N/A,en
Secrets of the Human Body,"['Chris van Tulleken', 'Xand van Tulleken', 'Andrew Cohen (Scientist)']",2017,['SCIENCE'],"""206 bones. One heart. Two eyes. Ten fingers. What makes tears of joy different from tears of sadness? Why is a gut feeling so much smarter than you think? And why is 90% of you not even human? You may think you know the human body--heart, lungs, brain and bones--but our bodies are full of extraordinary mysteries that science is only just beginning to understand. This book will change forever how we think about our bodies. Thanks to cutting-edge science and cutting-edge technology we get a tantalizing glimpse beneath our skin, and there we see the secrets that make every ordinary human body ... extraordinary.""--Page 4 of cover.",N/A,N/A,en
The Civically Engaged Classroom,"['Mary Ehrenworth', 'Pablo Wolfe', 'Marc Todd']",2020,['Education'],"""This book's focus is on taking action in the world and making students better-prepared citizens""--",N/A,N/A,en
Forked,['Sarumathi Jayaraman'],2016,['Business & Economics'],"An ""examination of what we don't talk about when we talk about restaurants: Is the line cook working through a case of stomach flu because he doesn't get paid sick days? Is the busser not being promoted because he speaks with an accent? Is the server tolerating sexual harassment because tips are her only income? ... [This book] offers an insider's view of the highest--and lowest--scoring restaurants for worker pay and benefits in each sector of the restaurant industry, and with it, a new way of thinking about how and where we eat""--Amazon.com.",N/A,N/A,en
All the Lives We Ever Lived,['Katharine Smyth'],2019,['Biography & Autobiography'],"An intimate work of memoir and literary criticism describes how the author found literary solace and insights in Virginia Woolf's ""To the Lighthouse"" while mourning the death of her beloved father.",N/A,N/A,en
The Road Back to You,"['Ian Morgan Cron', 'Suzanne Stabi']",2016-09-09,[],"Ignorance is bliss--except in self-awareness. Ian Morgan Cron and Suzanne Stabile share their Enneagram wisdom and help you grow in knowledge of yourself, compassion for others, and love for God. Witty and filled with stories, this unique approach gives you a peek inside each of the nine Enneagram types, taking you further into who you really are and leading you into spiritual discovery.",N/A,N/A,en
Fame,['Justine Bateman'],2018,['Biography & Autobiography'],"Entertainment shows, magazines, websites, and other channels continuously report the latest sightings, heartbreaks, and triumphs of the famous to a seemingly insatiable public. Millions of people go to enormous lengths to achieve Fame. Fame is woven into our lives in ways that may have been unimaginable in years past. And yet, is Fame even real? Mining decades of experience, writer, director, producer, and actress Justine Bateman writes a visceral, intimate look at the experience of Fame.",N/A,N/A,en
Beirut Rules,"['Fred Burton', 'Samuel M. Katz']",2018,['Nonfiction'],The Preamble to Disaster -- The Ghost -- Flash and Fireball -- The Soldier Spy -- A Race to Bedlam -- Brass Balls -- Madness.,N/A,N/A,en
Mammals,['Lisa Jo Amstutz'],2017-01-01,['Juvenile Nonfiction'],"Pull back the curtain on the wide, wide world of mammals! Organized by animal-science reference topics such as anatomy, life cycle, and methods of defense, Mammals lets young readers and browsers discover these hairy animals through full-color photos and concise, factual text.",N/A,N/A,en
Giant,['Don Graham'],2018-04-10,['Biography & Autobiography'],"""Featuring James Dean, Rock Hudson, and Elizabeth Taylor, Giant is an epic film of fame and materialism, based around the discovery of oil at Spindletop and the establishment of the King Ranch of south Texas. Isolating his star cast in the wilds of West Texas, director George Stevens brought together a volatile mix of egos, insecurities, sexual proclivities, and talent. Stevens knew he was overwhelmed with Hudson's promiscuity, Taylor's high diva-dom, and Dean's egotistical eccentricity. Yet he coaxed performances out of them that made cinematic history, winning Stevens the Academy Award for Best Director and garnering nine other nominations, including a nomination for Best Actor for James Dean, who died before the film was finished. Don Graham chronicles the stories of Stevens, whose trauma in World War II intensified his ambition to make films that would tell the story of America; Edna Ferber, a considerable literary celebrity, who meets her match in the imposing Robert Kleberg, proprietor of the vast King Ranch; and Glenn McCarthy, an American oil tycoon; and Errol Flynn lookalike with a taste for Hollywood. Drawing on archival sources Graham's Giant is a comprehensive depiction of the film's production showing readers how reality became fiction and fiction became cinema. ""--Adapted from dust jacket.",N/A,N/A,en
Valley of Genius,['Adam Fisher'],2018,['BUSINESS & ECONOMICS'],A candid and comprehensive oral history of Silicon Valley's secrets traces the disruptions and start-ups that impacted its economy from the origins of Apple and Atari through the present-day clashes of Google and Facebook.,N/A,N/A,en
God,['Dan Barker'],2018-03-06,['PHILOSOPHY'],"What words come to mind when we think of God? Merciful? Just? Compassionate? Delving deep into the Bible, former evangelical preacher Dan Barker uncovers God's negative qualities: jealous, petty, unforgiving, bloodthirsty, vindictive--and worse! Witty and well researched, this unique atheist book explains exactly why the Scripture shouldn't govern our everyday lives. It makes a powerful argument for the separation of church and state.",N/A,N/A,en
Alexander,['Peter Tsouras'],2004,['Biography & Autobiography'],"Alexander the Great (356-323 B.C.E.), who reigned as king of Macedonia for only thirteen years, set a flame of conquest that introduced the dynamism of Hellenism to the Mediterranean, Middle Eastern, and South Asian worlds. Re-creating their ossified cultures, he established a standard of leadership and military conquest that the most successful of Roman emperors, medieval knights, and steppe barbarians would never truly match. Julius Caesar wept that he could not surpass Alexander, while Napoleon could only dream of such invincibility. Alexander had the great fortune to be born the able son of Philip II, one of the most talented men of war and politics produced by the Hellenic world, who created for Alexander the foundation of the Macedonian state and army that would be the tools of his future greatness. Alexander's invincibility was the product of his profound genius - the perfection of body, boundless energy, imagination, daring, intellect, and vision in one man. He was a master tactician, strategist, logistician, diplomat, and statesman, with an ability to win the affection and quick obedience of others. Even his enemies fell victim to his valor and charm. His personal attributes and accomplishments were so far removed from those of ordinary men that he achieved almost superhuman status within his lifetime. Above all, he was the preeminent man of war. Even today, as the noise of battle rattles Kandahar, a city in Afghanistan that Alexander named for himself, war clings to his name.",1,N/A,en
The Martha Manual,['Martha Stewart'],2019,['Cooking'],"The time-tested, Martha-approved strategies in this book will help you organize, celebrate, clean, decorate... and any number of other life skills. -- adapted from back cover",N/A,N/A,en
Random House Japanese-English English-Japanese Dictionary,['Seigo Nakao'],1997-04-07,['Foreign Language Study'],"Contains over 50,000 Japanese and English entries to meet the needs of business professionals, tourists, students, and translators.",1,N/A,en
Ultimate Explorer Field Guide: Insects,['Libby Romero'],2017,['Juvenile Nonfiction'],"This fun, photo-filled, and fact-packed guide to insects will make kids stop and look for all kinds of these crawling and flying creatures right in their own backyards. From bees to beetles, walking sticks to inchworms, kids will learn how, where, and when to spot these animals all over the United States (and how to keep a safe distance when necessary). With tons of info and interactive prompts, it's the perfect companion for backyard biology, field trip forrays, or camping campaigns. Durable and portable, it's just right for your pocket or backpack!",N/A,N/A,en
The Wright Brothers: Nose-Diving Into History (Epic Fails #1),"['Ben Thompson', 'Erik Slader']",2018-07-10,['Juvenile Nonfiction'],"Describes the lives of the two American brothers who designed, built, and flew the first heavier-than-air aircraft to fly successfully, detailing the many mishaps and misadventures that preceded it.",N/A,N/A,en
Taste and See,['Margaret Feinberg'],2019,['Cooking'],"God is a foodie who wants to transform your supper into sacrament. One of America's most beloved teachers and writers, Margaret Feinberg, goes on a remarkable journey to unearth God's perspective on food. She writes that since the opening of creation, God, the Master Chef, seeds the world with pomegranates and passionfruit, beans and greens and tangerines. When the Israelites wander in the desert for forty years, God, the Pastry Chef, delivers the sweet bread of heaven. After arriving in the Promised Land, God reveals himself as Barbecue Master, delighting in meat sacrifices. Like his Foodie Father, Jesus throws the disciples an unforgettable two-course farewell supper to be repeated until his return. This groundbreaking book provides a culinary exploration of Scripture. You'll descend 400 feet below ground into the frosty white caverns of a salt mine, fish on the Sea of Galilee, bake fresh matzo at Yale University, ferry to a remote island in Croatia to harvest olives, spend time with a Texas butcher known as ""the meat apostle,"" and wander a California farm with one of the world's premier fig farmers. With each visit, Margaret asks, ""How do you read these Scriptures, not as theologians, but in light of what you do every day?"" Their answers will forever change the way you read the Bible - and approach every meal. Taste and See is a delicious read that includes dozens of recipes for those who, like Margaret, believe some of life's richest moments are spent savoring a meal with those you love. Perhaps God's foodie focus is meant to do more than satisfy our bellies. It's meant to heal our souls, as we learn to taste and see the goodness of God together. After all, food is God's love made edible. See you around the table",N/A,N/A,en
31-Day Food Revolution,['Ocean Robbins'],2020-12-29,['MEDICAL'],"A one-month plan for transitioning to a healthy, ethical, and sustainable diet reveals food-industry secrets that contribute to illness, outlining strategies for implementing more satisfying, sugar-free nutrition from plant-based sources.",N/A,N/A,en
Financial Freedom,['Grant Sabatier'],2019,['Business & Economics'],"On August 25, 2010, Grant Sabatier woke to find he had $2.26 in his bank account. Five years later, he had a net worth of over $1,000,000. In Financial Freedom, he takes you step-by-step through the strategies he used so that you too can get out of debt, make your 9-5 job optional, and above all, live the life you want. With Financial Freedom, you really can have all the money you will ever need.",N/A,N/A,en
